contig_id,pc_id
annotate_total_phage_479,PC_00225
annotate_total_phage_479,PC_00189
annotate_total_phage_479,PC_00190
annotate_total_phage_479,PC_00297
annotate_total_phage_479,PC_00278
annotate_total_phage_479,PC_00279
annotate_total_phage_479,PC_00298
annotate_total_phage_479,PC_00241
annotate_total_phage_479,PC_00299
annotate_total_phage_479,PC_00327
annotate_total_phage_479,PC_00002
annotate_total_phage_479,PC_00115
annotate_total_phage_479,PC_00028
annotate_total_phage_479,PC_03158
annotate_total_phage_479,PC_00037
annotate_total_phage_479,PC_00599
annotate_total_phage_479,PC_00067
annotate_total_phage_479,PC_00132
annotate_total_phage_479,PC_00113
annotate_total_phage_479,PC_00155
annotate_total_phage_479,PC_00207
annotate_total_phage_479,PC_00093
annotate_total_phage_479,PC_00697
annotate_total_phage_483,PC_00003
annotate_total_phage_483,PC_00056
annotate_total_phage_483,PC_01781
annotate_total_phage_483,PC_01780
annotate_total_phage_483,PC_01779
annotate_total_phage_483,PC_00012
annotate_total_phage_483,PC_02626
annotate_total_phage_483,PC_02148
annotate_total_phage_483,PC_02627
annotate_total_phage_483,PC_02149
annotate_total_phage_483,PC_00035
annotate_total_phage_483,PC_00033
annotate_total_phage_483,PC_00060
annotate_total_phage_483,PC_00082
annotate_total_phage_483,PC_00106
annotate_total_phage_483,PC_00061
annotate_total_phage_483,PC_00107
annotate_total_phage_483,PC_00145
annotate_total_phage_483,PC_00166
annotate_total_phage_483,PC_00117
annotate_total_phage_483,PC_00462
annotate_total_phage_483,PC_00146
annotate_total_phage_483,PC_00108
annotate_total_phage_483,PC_00463
annotate_total_phage_483,PC_00424
annotate_total_phage_483,PC_00425
annotate_total_phage_483,PC_00002
annotate_total_phage_483,PC_00095
annotate_total_phage_483,PC_00118
annotate_total_phage_483,PC_00119
annotate_total_phage_483,PC_00135
annotate_total_phage_483,PC_00147
annotate_total_phage_487,PC_02595
annotate_total_phage_487,PC_01173
annotate_total_phage_487,PC_00062
annotate_total_phage_487,PC_00427
annotate_total_phage_487,PC_00822
annotate_total_phage_487,PC_00788
annotate_total_phage_487,PC_03348
annotate_total_phage_487,PC_00883
annotate_total_phage_487,PC_00884
annotate_total_phage_487,PC_00722
annotate_total_phage_487,PC_00787
annotate_total_phage_487,PC_00885
annotate_total_phage_487,PC_00022
annotate_total_phage_488,
annotate_total_phage_488,PC_02580
annotate_total_phage_488,PC_03344
annotate_total_phage_488,PC_06049
annotate_total_phage_488,PC_06050
annotate_total_phage_488,PC_06052
annotate_total_phage_488,PC_06054
annotate_total_phage_488,PC_04278
annotate_total_phage_488,PC_06056
annotate_total_phage_488,PC_04398
annotate_total_phage_497,
annotate_total_phage_497,PC_02089
annotate_total_phage_497,PC_00066
annotate_total_phage_497,PC_06072
annotate_total_phage_497,PC_06073
annotate_total_phage_497,PC_04265
annotate_total_phage_497,PC_00755
annotate_total_phage_497,PC_02605
annotate_total_phage_497,PC_01051
annotate_total_phage_497,PC_01050
annotate_total_phage_497,PC_01654
annotate_total_phage_497,PC_01766
annotate_total_phage_497,PC_01765
annotate_total_phage_497,PC_04269
annotate_total_phage_497,PC_02574
annotate_total_phage_497,PC_01764
annotate_total_phage_497,PC_00565
annotate_total_phage_497,PC_03346
annotate_total_phage_497,PC_04400
annotate_total_phage_497,PC_00943
annotate_total_phage_497,PC_06060
annotate_total_phage_497,PC_01754
annotate_total_phage_497,PC_00631
annotate_total_phage_497,PC_00560
annotate_total_phage_497,PC_03275
annotate_total_phage_497,PC_01523
annotate_total_phage_497,PC_06061
annotate_total_phage_497,PC_04814
annotate_total_phage_497,PC_02573
annotate_total_phage_497,PC_04401
annotate_total_phage_497,PC_06062
annotate_total_phage_497,PC_06063
annotate_total_phage_497,PC_04267
annotate_total_phage_497,PC_04712
annotate_total_phage_497,PC_00286
annotate_total_phage_497,PC_04344
annotate_total_phage_497,PC_02893
annotate_total_phage_497,PC_00233
annotate_total_phage_497,PC_06064
annotate_total_phage_497,PC_06065
annotate_total_phage_497,PC_04402
annotate_total_phage_497,PC_00692
annotate_total_phage_497,PC_04390
annotate_total_phage_497,PC_06066
annotate_total_phage_497,PC_06067
annotate_total_phage_497,PC_02113
annotate_total_phage_497,PC_01773
annotate_total_phage_497,PC_06068
annotate_total_phage_497,PC_04403
annotate_total_phage_497,PC_06070
annotate_total_phage_497,PC_00754
annotate_total_phage_497,PC_06071
annotate_total_phage_497,PC_03650
annotate_total_phage_497,PC_03182
annotate_total_phage_5,PC_03524
annotate_total_phage_5,PC_03523
annotate_total_phage_5,PC_03711
annotate_total_phage_5,PC_03526
annotate_total_phage_5,PC_02759
annotate_total_phage_5,PC_03529
annotate_total_phage_5,PC_01384
annotate_total_phage_5,PC_02900
annotate_total_phage_5,PC_02230
annotate_total_phage_5,PC_01835
annotate_total_phage_5,PC_01081
annotate_total_phage_5,PC_02229
annotate_total_phage_5,PC_02228
annotate_total_phage_5,PC_01383
annotate_total_phage_5,PC_03563
annotate_total_phage_5,PC_00776
annotate_total_phage_5,PC_02231
annotate_total_phage_5,PC_01577
annotate_total_phage_5,PC_01385
annotate_total_phage_5,PC_00293
annotate_total_phage_5,PC_01089
annotate_total_phage_5,PC_00998
annotate_total_phage_5,PC_02901
annotate_total_phage_5,PC_00608
annotate_total_phage_5,PC_02902
annotate_total_phage_5,PC_04923
annotate_total_phage_5,PC_02903
annotate_total_phage_5,PC_02904
annotate_total_phage_5,PC_02905
annotate_total_phage_5,PC_02906
annotate_total_phage_5,PC_04964
annotate_total_phage_5,PC_00383
annotate_total_phage_5,PC_02907
annotate_total_phage_5,PC_00512
annotate_total_phage_5,PC_02306
annotate_total_phage_5,PC_02307
annotate_total_phage_5,PC_01124
annotate_total_phage_5,PC_01263
annotate_total_phage_5,PC_03716
annotate_total_phage_5,PC_03717
annotate_total_phage_5,PC_02908
annotate_total_phage_5,PC_02909
annotate_total_phage_5,PC_01618
annotate_total_phage_5,
annotate_total_phage_500,PC_00979
annotate_total_phage_500,PC_06074
annotate_total_phage_500,PC_06075
annotate_total_phage_500,PC_01226
annotate_total_phage_500,PC_04817
annotate_total_phage_500,PC_06076
annotate_total_phage_500,PC_02150
annotate_total_phage_500,PC_04816
annotate_total_phage_500,PC_03349
annotate_total_phage_500,PC_04874
annotate_total_phage_500,PC_06077
annotate_total_phage_500,PC_06078
annotate_total_phage_500,PC_06079
annotate_total_phage_500,PC_06080
annotate_total_phage_500,PC_06081
annotate_total_phage_500,PC_05990
annotate_total_phage_500,PC_04837
annotate_total_phage_500,PC_06082
annotate_total_phage_500,PC_06083
annotate_total_phage_500,
annotate_total_phage_500,PC_06084
annotate_total_phage_500,PC_06085
annotate_total_phage_500,PC_06086
annotate_total_phage_500,PC_04765
annotate_total_phage_500,PC_02790
annotate_total_phage_500,PC_01406
annotate_total_phage_500,PC_04764
annotate_total_phage_500,PC_06087
annotate_total_phage_500,PC_06088
annotate_total_phage_500,PC_00607
annotate_total_phage_500,PC_06089
annotate_total_phage_500,PC_06090
annotate_total_phage_500,PC_06091
annotate_total_phage_500,PC_06092
annotate_total_phage_500,PC_06093
annotate_total_phage_500,PC_06094
annotate_total_phage_500,PC_00980
annotate_total_phage_500,PC_00714
annotate_total_phage_500,PC_00093
annotate_total_phage_500,PC_04763
annotate_total_phage_500,PC_00870
annotate_total_phage_500,PC_00376
annotate_total_phage_500,PC_00407
annotate_total_phage_500,PC_00322
annotate_total_phage_500,PC_01222
annotate_total_phage_500,PC_06095
annotate_total_phage_500,PC_00655
annotate_total_phage_500,PC_04762
annotate_total_phage_500,PC_04926
annotate_total_phage_500,PC_00654
annotate_total_phage_500,PC_01387
annotate_total_phage_500,PC_03567
annotate_total_phage_500,PC_00587
annotate_total_phage_500,PC_00489
annotate_total_phage_500,PC_00258
annotate_total_phage_500,PC_00257
annotate_total_phage_500,PC_00057
annotate_total_phage_500,PC_06096
annotate_total_phage_500,PC_01207
annotate_total_phage_500,PC_00541
annotate_total_phage_500,PC_00324
annotate_total_phage_500,PC_00276
annotate_total_phage_500,PC_03590
annotate_total_phage_500,PC_00356
annotate_total_phage_500,PC_03589
annotate_total_phage_500,PC_00294
annotate_total_phage_500,PC_00411
annotate_total_phage_500,PC_00497
annotate_total_phage_500,PC_00496
annotate_total_phage_500,PC_00495
annotate_total_phage_500,PC_00239
annotate_total_phage_500,PC_00357
annotate_total_phage_500,PC_00590
annotate_total_phage_500,PC_00591
annotate_total_phage_500,PC_00592
annotate_total_phage_500,PC_00494
annotate_total_phage_500,PC_00594
annotate_total_phage_500,PC_00593
annotate_total_phage_500,PC_00657
annotate_total_phage_500,PC_00352
annotate_total_phage_500,PC_00353
annotate_total_phage_500,PC_00377
annotate_total_phage_500,PC_00285
annotate_total_phage_500,PC_03630
annotate_total_phage_500,PC_00903
annotate_total_phage_500,PC_04404
annotate_total_phage_500,PC_00679
annotate_total_phage_500,PC_00738
annotate_total_phage_500,PC_00169
annotate_total_phage_500,PC_00476
annotate_total_phage_500,PC_00063
annotate_total_phage_500,PC_00477
annotate_total_phage_500,PC_00200
annotate_total_phage_500,PC_00726
annotate_total_phage_500,PC_00320
annotate_total_phage_500,PC_00157
annotate_total_phage_500,PC_00360
annotate_total_phage_500,PC_00264
annotate_total_phage_500,PC_00507
annotate_total_phage_500,PC_00605
annotate_total_phage_500,PC_00361
annotate_total_phage_500,PC_00362
annotate_total_phage_500,PC_00363
annotate_total_phage_500,PC_00420
annotate_total_phage_501,PC_00012
annotate_total_phage_501,PC_03829
annotate_total_phage_501,PC_02845
annotate_total_phage_501,PC_00033
annotate_total_phage_501,PC_00060
annotate_total_phage_501,PC_00082
annotate_total_phage_501,PC_04397
annotate_total_phage_501,PC_00061
annotate_total_phage_501,PC_00107
annotate_total_phage_501,PC_00145
annotate_total_phage_501,PC_00166
annotate_total_phage_501,PC_00117
annotate_total_phage_501,PC_00462
annotate_total_phage_501,PC_00146
annotate_total_phage_501,PC_00108
annotate_total_phage_501,PC_00612
annotate_total_phage_501,PC_00424
annotate_total_phage_501,PC_00425
annotate_total_phage_501,PC_00002
annotate_total_phage_501,PC_00095
annotate_total_phage_501,PC_00118
annotate_total_phage_501,PC_00119
annotate_total_phage_501,PC_00135
annotate_total_phage_501,PC_00147
annotate_total_phage_501,PC_00088
annotate_total_phage_501,PC_00161
annotate_total_phage_512,PC_03345
annotate_total_phage_512,PC_02624
annotate_total_phage_512,PC_02625
annotate_total_phage_512,PC_06057
annotate_total_phage_512,PC_04399
annotate_total_phage_512,PC_06058
annotate_total_phage_512,PC_06059
annotate_total_phage_517,PC_04663
annotate_total_phage_517,
annotate_total_phage_517,PC_01786
annotate_total_phage_517,PC_03743
annotate_total_phage_517,PC_01788
annotate_total_phage_517,PC_00695
annotate_total_phage_518,PC_00040
annotate_total_phage_518,PC_02805
annotate_total_phage_518,
annotate_total_phage_518,PC_02696
annotate_total_phage_518,PC_00719
annotate_total_phage_518,PC_00034
annotate_total_phage_518,PC_00863
annotate_total_phage_518,PC_04405
annotate_total_phage_518,PC_00078
annotate_total_phage_518,PC_00313
annotate_total_phage_518,PC_00955
annotate_total_phage_518,PC_01365
annotate_total_phage_518,PC_03686
annotate_total_phage_518,PC_02694
annotate_total_phage_518,PC_00842
annotate_total_phage_518,PC_02247
annotate_total_phage_518,PC_06098
annotate_total_phage_518,PC_06099
annotate_total_phage_518,PC_06100
annotate_total_phage_518,PC_02450
annotate_total_phage_518,PC_00484
annotate_total_phage_518,PC_00035
annotate_total_phage_518,PC_01729
annotate_total_phage_518,PC_01166
annotate_total_phage_518,PC_01165
annotate_total_phage_518,PC_02071
annotate_total_phage_518,PC_05577
annotate_total_phage_518,PC_02070
annotate_total_phage_518,PC_02069
annotate_total_phage_518,PC_02068
annotate_total_phage_518,PC_02067
annotate_total_phage_518,PC_02066
annotate_total_phage_518,PC_02065
annotate_total_phage_518,PC_01164
annotate_total_phage_518,PC_01596
annotate_total_phage_518,PC_02064
annotate_total_phage_518,PC_02063
annotate_total_phage_518,PC_02062
annotate_total_phage_518,PC_02061
annotate_total_phage_518,PC_01163
annotate_total_phage_518,PC_00741
annotate_total_phage_518,PC_00910
annotate_total_phage_518,PC_06097
annotate_total_phage_518,PC_00895
annotate_total_phage_518,PC_02137
annotate_total_phage_518,PC_03966
annotate_total_phage_518,PC_06101
annotate_total_phage_518,PC_04387
annotate_total_phage_518,PC_06102
annotate_total_phage_518,PC_06103
annotate_total_phage_518,PC_06104
annotate_total_phage_518,PC_04790
annotate_total_phage_518,PC_00047
annotate_total_phage_518,PC_06105
annotate_total_phage_518,PC_03335
annotate_total_phage_518,PC_06106
annotate_total_phage_520,PC_02388
annotate_total_phage_520,PC_03660
annotate_total_phage_520,PC_01827
annotate_total_phage_520,PC_01568
annotate_total_phage_520,PC_01209
annotate_total_phage_520,PC_01377
annotate_total_phage_520,PC_00709
annotate_total_phage_520,PC_00710
annotate_total_phage_520,PC_01080
annotate_total_phage_520,PC_00770
annotate_total_phage_520,PC_01571
annotate_total_phage_520,PC_01082
annotate_total_phage_520,PC_00404
annotate_total_phage_520,PC_03273
annotate_total_phage_520,PC_01570
annotate_total_phage_520,PC_00617
annotate_total_phage_520,PC_00224
annotate_total_phage_520,PC_00238
annotate_total_phage_520,PC_00373
annotate_total_phage_520,PC_00114
annotate_total_phage_524,PC_00767
annotate_total_phage_524,PC_00115
annotate_total_phage_524,PC_00028
annotate_total_phage_524,PC_03158
annotate_total_phage_524,PC_00037
annotate_total_phage_524,PC_04777
annotate_total_phage_524,PC_00021
annotate_total_phage_524,PC_00018
annotate_total_phage_524,PC_00024
annotate_total_phage_524,PC_00027
annotate_total_phage_524,PC_00207
annotate_total_phage_524,PC_00151
annotate_total_phage_524,PC_00090
annotate_total_phage_524,
annotate_total_phage_524,PC_01646
annotate_total_phage_524,PC_01446
annotate_total_phage_524,PC_00071
annotate_total_phage_524,PC_00287
annotate_total_phage_524,PC_00413
annotate_total_phage_524,PC_00719
annotate_total_phage_524,PC_00034
annotate_total_phage_524,PC_00218
annotate_total_phage_524,PC_01420
annotate_total_phage_524,PC_06107
annotate_total_phage_524,PC_00499
annotate_total_phage_524,PC_00703
annotate_total_phage_524,PC_00179
annotate_total_phage_524,PC_00044
annotate_total_phage_524,PC_00020
annotate_total_phage_524,PC_00011
annotate_total_phage_524,PC_00126
annotate_total_phage_524,PC_00178
annotate_total_phage_524,PC_04406
annotate_total_phage_524,PC_00222
annotate_total_phage_524,PC_00102
annotate_total_phage_524,PC_00085
annotate_total_phage_524,PC_00702
annotate_total_phage_524,PC_00076
annotate_total_phage_524,PC_02814
annotate_total_phage_524,PC_03210
annotate_total_phage_524,PC_04407
annotate_total_phage_524,PC_00100
annotate_total_phage_524,PC_00139
annotate_total_phage_524,PC_00012
annotate_total_phage_524,PC_02149
annotate_total_phage_524,PC_00625
annotate_total_phage_524,PC_00325
annotate_total_phage_524,PC_00068
annotate_total_phage_524,PC_01024
annotate_total_phage_524,PC_00225
annotate_total_phage_524,PC_00189
annotate_total_phage_524,PC_00190
annotate_total_phage_524,PC_00297
annotate_total_phage_524,PC_00278
annotate_total_phage_524,PC_00279
annotate_total_phage_524,PC_00298
annotate_total_phage_524,PC_00241
annotate_total_phage_524,PC_00299
annotate_total_phage_524,PC_00327
annotate_total_phage_524,PC_03865
annotate_total_phage_525,PC_00314
annotate_total_phage_525,PC_00806
annotate_total_phage_525,PC_04408
annotate_total_phage_525,PC_00078
annotate_total_phage_525,PC_04405
annotate_total_phage_525,PC_06108
annotate_total_phage_525,PC_00180
annotate_total_phage_525,PC_02801
annotate_total_phage_525,PC_04409
annotate_total_phage_525,PC_00313
annotate_total_phage_525,PC_00609
annotate_total_phage_525,PC_00046
annotate_total_phage_525,PC_03927
annotate_total_phage_525,PC_00085
annotate_total_phage_525,PC_03350
annotate_total_phage_525,PC_03478
annotate_total_phage_525,PC_03477
annotate_total_phage_525,PC_00398
annotate_total_phage_525,PC_02442
annotate_total_phage_525,PC_01432
annotate_total_phage_525,PC_00003
annotate_total_phage_525,PC_01781
annotate_total_phage_525,PC_01780
annotate_total_phage_525,PC_01779
annotate_total_phage_525,PC_00012
annotate_total_phage_525,PC_02626
annotate_total_phage_525,PC_02148
annotate_total_phage_525,PC_02627
annotate_total_phage_525,PC_02149
annotate_total_phage_525,PC_00035
annotate_total_phage_525,PC_00033
annotate_total_phage_525,PC_00060
annotate_total_phage_525,PC_00082
annotate_total_phage_525,PC_00106
annotate_total_phage_525,PC_00061
annotate_total_phage_525,PC_00107
annotate_total_phage_525,PC_00145
annotate_total_phage_525,PC_00166
annotate_total_phage_525,PC_00117
annotate_total_phage_525,PC_00462
annotate_total_phage_525,PC_00146
annotate_total_phage_525,PC_00108
annotate_total_phage_525,PC_00463
annotate_total_phage_525,PC_00424
annotate_total_phage_525,PC_00425
annotate_total_phage_525,PC_06109
annotate_total_phage_526,PC_00740
annotate_total_phage_526,PC_00269
annotate_total_phage_526,PC_00096
annotate_total_phage_526,PC_05212
annotate_total_phage_526,PC_06110
annotate_total_phage_526,PC_01144
annotate_total_phage_526,PC_00373
annotate_total_phage_526,PC_01503
annotate_total_phage_526,PC_00334
annotate_total_phage_526,PC_00238
annotate_total_phage_526,PC_00110
annotate_total_phage_526,PC_00038
annotate_total_phage_526,PC_00031
annotate_total_phage_526,PC_00682
annotate_total_phage_526,PC_01706
annotate_total_phage_526,PC_00799
annotate_total_phage_526,PC_00014
annotate_total_phage_526,PC_00302
annotate_total_phage_526,PC_00191
annotate_total_phage_526,PC_02289
annotate_total_phage_526,PC_02214
annotate_total_phage_526,PC_00192
annotate_total_phage_526,PC_00301
annotate_total_phage_526,PC_00672
annotate_total_phage_526,PC_00461
annotate_total_phage_526,PC_00510
annotate_total_phage_526,PC_00503
annotate_total_phage_526,PC_01538
annotate_total_phage_526,PC_06111
annotate_total_phage_526,PC_04820
annotate_total_phage_526,PC_01976
annotate_total_phage_600,PC_06028
annotate_total_phage_600,PC_00795
annotate_total_phage_600,PC_00725
annotate_total_phage_600,PC_01631
annotate_total_phage_600,PC_00713
annotate_total_phage_600,PC_00814
annotate_total_phage_600,PC_00611
annotate_total_phage_600,PC_00505
annotate_total_phage_600,
annotate_total_phage_600,PC_06112
annotate_total_phage_600,PC_00238
annotate_total_phage_600,PC_00617
annotate_total_phage_600,PC_01570
annotate_total_phage_600,PC_03273
annotate_total_phage_600,PC_00404
annotate_total_phage_600,PC_01082
annotate_total_phage_600,PC_01571
annotate_total_phage_600,PC_00770
annotate_total_phage_600,PC_01080
annotate_total_phage_600,PC_00710
annotate_total_phage_600,PC_00709
annotate_total_phage_600,PC_01377
annotate_total_phage_600,PC_01209
annotate_total_phage_600,PC_01568
annotate_total_phage_600,PC_00019
annotate_total_phage_600,PC_00025
annotate_total_phage_604,PC_00000
annotate_total_phage_604,PC_04777
annotate_total_phage_604,PC_00021
annotate_total_phage_604,PC_00018
annotate_total_phage_604,PC_00024
annotate_total_phage_604,PC_00027
annotate_total_phage_604,PC_00207
annotate_total_phage_604,PC_00093
annotate_total_phage_604,
annotate_total_phage_604,PC_00040
annotate_total_phage_604,PC_03781
annotate_total_phage_604,PC_00656
annotate_total_phage_604,PC_00719
annotate_total_phage_604,PC_00763
annotate_total_phage_604,PC_04776
annotate_total_phage_604,PC_00078
annotate_total_phage_604,PC_04408
annotate_total_phage_604,PC_04405
annotate_total_phage_604,PC_06108
annotate_total_phage_604,PC_00180
annotate_total_phage_604,PC_02801
annotate_total_phage_604,PC_04409
annotate_total_phage_604,PC_00313
annotate_total_phage_604,PC_00609
annotate_total_phage_604,PC_00046
annotate_total_phage_604,PC_03927
annotate_total_phage_604,PC_00085
annotate_total_phage_604,PC_03350
annotate_total_phage_604,PC_03478
annotate_total_phage_604,PC_03477
annotate_total_phage_604,PC_00398
annotate_total_phage_604,PC_02442
annotate_total_phage_604,PC_01432
annotate_total_phage_604,PC_00003
annotate_total_phage_604,PC_01781
annotate_total_phage_604,PC_01780
annotate_total_phage_604,PC_01779
annotate_total_phage_604,PC_00012
annotate_total_phage_604,PC_02626
annotate_total_phage_604,PC_02148
annotate_total_phage_604,PC_02627
annotate_total_phage_604,PC_02149
annotate_total_phage_604,PC_00035
annotate_total_phage_604,PC_00033
annotate_total_phage_604,PC_00060
annotate_total_phage_604,PC_00082
annotate_total_phage_604,PC_00106
annotate_total_phage_604,PC_00061
annotate_total_phage_604,PC_00107
annotate_total_phage_604,PC_00145
annotate_total_phage_604,PC_00166
annotate_total_phage_604,PC_00117
annotate_total_phage_604,PC_00462
annotate_total_phage_604,PC_00146
annotate_total_phage_604,PC_00108
annotate_total_phage_604,PC_00463
annotate_total_phage_604,PC_00424
annotate_total_phage_604,PC_00425
annotate_total_phage_604,PC_00002
annotate_total_phage_604,PC_00095
annotate_total_phage_604,PC_00118
annotate_total_phage_604,PC_00119
annotate_total_phage_604,PC_00135
annotate_total_phage_604,PC_00147
annotate_total_phage_604,PC_00088
annotate_total_phage_605,PC_04410
annotate_total_phage_605,
annotate_total_phage_605,PC_00217
annotate_total_phage_605,PC_01630
annotate_total_phage_605,PC_00104
annotate_total_phage_605,PC_01100
annotate_total_phage_605,PC_00268
annotate_total_phage_605,PC_00054
annotate_total_phage_605,PC_01102
annotate_total_phage_605,PC_00740
annotate_total_phage_605,PC_00269
annotate_total_phage_605,PC_00096
annotate_total_phage_605,PC_05212
annotate_total_phage_605,PC_06110
annotate_total_phage_605,PC_01144
annotate_total_phage_605,PC_00373
annotate_total_phage_605,PC_01503
annotate_total_phage_605,PC_00334
annotate_total_phage_605,PC_00238
annotate_total_phage_605,PC_00110
annotate_total_phage_605,PC_00038
annotate_total_phage_605,PC_00031
annotate_total_phage_605,PC_00682
annotate_total_phage_605,PC_01706
annotate_total_phage_605,PC_00799
annotate_total_phage_605,PC_00014
annotate_total_phage_605,PC_00302
annotate_total_phage_605,PC_00191
annotate_total_phage_605,PC_02289
annotate_total_phage_605,PC_02214
annotate_total_phage_605,PC_00192
annotate_total_phage_605,PC_00301
annotate_total_phage_605,PC_00672
annotate_total_phage_605,PC_00461
annotate_total_phage_605,PC_00510
annotate_total_phage_605,PC_00503
annotate_total_phage_605,PC_01538
annotate_total_phage_605,PC_06111
annotate_total_phage_605,PC_04820
annotate_total_phage_605,PC_01976
annotate_total_phage_609,PC_03345
annotate_total_phage_609,PC_02624
annotate_total_phage_609,PC_06113
annotate_total_phage_609,
annotate_total_phage_609,PC_02625
annotate_total_phage_609,PC_04399
annotate_total_phage_611,PC_02540
annotate_total_phage_611,PC_00629
annotate_total_phage_611,PC_02539
annotate_total_phage_611,PC_02106
annotate_total_phage_611,PC_00198
annotate_total_phage_611,PC_00474
annotate_total_phage_611,PC_01750
annotate_total_phage_611,PC_00437
annotate_total_phage_611,PC_02105
annotate_total_phage_611,PC_00436
annotate_total_phage_611,PC_02104
annotate_total_phage_616,PC_02624
annotate_total_phage_616,
annotate_total_phage_616,PC_06114
annotate_total_phage_616,PC_06115
annotate_total_phage_616,PC_06116
annotate_total_phage_616,PC_06117
annotate_total_phage_636,
annotate_total_phage_636,PC_00040
annotate_total_phage_636,PC_02297
annotate_total_phage_636,PC_01192
annotate_total_phage_636,PC_00699
annotate_total_phage_636,PC_00034
annotate_total_phage_636,PC_00078
annotate_total_phage_636,PC_02782
annotate_total_phage_636,PC_01228
annotate_total_phage_636,PC_00815
annotate_total_phage_636,PC_05994
annotate_total_phage_636,PC_01300
annotate_total_phage_636,PC_05037
annotate_total_phage_636,PC_00581
annotate_total_phage_636,PC_01672
annotate_total_phage_636,PC_05594
annotate_total_phage_636,PC_03686
annotate_total_phage_636,PC_04052
annotate_total_phage_636,PC_01048
annotate_total_phage_636,PC_02093
annotate_total_phage_636,PC_00068
annotate_total_phage_636,PC_01738
annotate_total_phage_636,PC_00372
annotate_total_phage_636,PC_00371
annotate_total_phage_636,PC_02127
annotate_total_phage_636,PC_01739
annotate_total_phage_636,PC_02503
annotate_total_phage_636,PC_01740
annotate_total_phage_636,PC_01741
annotate_total_phage_636,PC_02128
annotate_total_phage_636,PC_02504
annotate_total_phage_636,PC_01353
annotate_total_phage_636,PC_03173
annotate_total_phage_636,PC_01736
annotate_total_phage_636,PC_03300
annotate_total_phage_636,PC_03299
annotate_total_phage_636,PC_05856
annotate_total_phage_636,PC_02183
annotate_total_phage_636,PC_00449
annotate_total_phage_636,PC_00731
annotate_total_phage_637,PC_06118
annotate_total_phage_637,PC_06119
annotate_total_phage_637,PC_00010
annotate_total_phage_637,PC_01544
annotate_total_phage_637,PC_00199
annotate_total_phage_637,PC_03343
annotate_total_phage_637,PC_06120
annotate_total_phage_637,PC_03785
annotate_total_phage_637,PC_06121
annotate_total_phage_637,PC_00584
annotate_total_phage_637,PC_06122
annotate_total_phage_637,PC_01030
annotate_total_phage_637,PC_00485
annotate_total_phage_637,PC_00858
annotate_total_phage_637,PC_01083
annotate_total_phage_637,PC_00140
annotate_total_phage_637,PC_00204
annotate_total_phage_637,PC_00960
annotate_total_phage_637,PC_00535
annotate_total_phage_637,PC_02222
annotate_total_phage_637,PC_04391
annotate_total_phage_637,PC_00973
annotate_total_phage_637,PC_00735
annotate_total_phage_637,PC_00652
annotate_total_phage_637,PC_00162
annotate_total_phage_637,PC_01084
annotate_total_phage_637,PC_00452
annotate_total_phage_637,PC_00682
annotate_total_phage_637,PC_01938
annotate_total_phage_637,PC_00083
annotate_total_phage_637,PC_01015
annotate_total_phage_637,PC_06123
annotate_total_phage_637,PC_01616
annotate_total_phage_637,PC_04300
annotate_total_phage_637,PC_00192
annotate_total_phage_637,PC_06124
annotate_total_phage_637,PC_06125
annotate_total_phage_637,PC_06126
annotate_total_phage_637,PC_00546
annotate_total_phage_637,PC_04046
annotate_total_phage_637,PC_00720
annotate_total_phage_637,PC_02269
annotate_total_phage_637,PC_00683
annotate_total_phage_637,PC_01491
annotate_total_phage_637,PC_00610
annotate_total_phage_637,PC_06127
annotate_total_phage_637,PC_06128
annotate_total_phage_637,PC_05270
annotate_total_phage_638,PC_02492
annotate_total_phage_638,PC_00925
annotate_total_phage_638,PC_01728
annotate_total_phage_638,PC_00002
annotate_total_phage_638,
annotate_total_phage_638,PC_00912
annotate_total_phage_638,PC_04156
annotate_total_phage_638,PC_05598
annotate_total_phage_638,PC_00015
annotate_total_phage_638,PC_01068
annotate_total_phage_638,PC_00029
annotate_total_phage_638,PC_00300
annotate_total_phage_638,PC_03352
annotate_total_phage_638,PC_06129
annotate_total_phage_638,PC_00918
annotate_total_phage_638,PC_00030
annotate_total_phage_639,PC_00581
annotate_total_phage_639,PC_00486
annotate_total_phage_639,PC_01330
annotate_total_phage_639,PC_03686
annotate_total_phage_639,PC_02694
annotate_total_phage_639,PC_00842
annotate_total_phage_639,PC_00484
annotate_total_phage_639,PC_02126
annotate_total_phage_639,PC_00625
annotate_total_phage_639,PC_00325
annotate_total_phage_639,PC_00068
annotate_total_phage_639,PC_03777
annotate_total_phage_639,PC_00225
annotate_total_phage_639,PC_00189
annotate_total_phage_639,PC_00190
annotate_total_phage_639,PC_01874
annotate_total_phage_639,PC_00660
annotate_total_phage_639,PC_00598
annotate_total_phage_639,PC_01869
annotate_total_phage_639,PC_00661
annotate_total_phage_639,PC_04412
annotate_total_phage_639,PC_00002
annotate_total_phage_639,PC_01728
annotate_total_phage_639,PC_00925
annotate_total_phage_644,PC_03353
annotate_total_phage_644,PC_03354
annotate_total_phage_644,PC_03192
annotate_total_phage_644,PC_00629
annotate_total_phage_644,PC_02595
annotate_total_phage_644,PC_01173
annotate_total_phage_644,PC_00062
annotate_total_phage_644,PC_00427
annotate_total_phage_644,PC_00822
annotate_total_phage_644,PC_00788
annotate_total_phage_644,PC_03348
annotate_total_phage_644,PC_00883
annotate_total_phage_644,PC_00884
